배우	occupation	연희단거리패
우상호	party	후보
애니밴드	recordLabel	멤버
대구광역시	part	검단동_(인천)
헝가리어	part	지구
샤모니	country	금메달
김정남_(조선민주주의인민공화국)	president	김정일
경기도	part	이천시
금메달	city	안트베르펜
해군	vicePresident	부사관
서울특별시	part	중구_(서울특별시)
후보	party	동구_(대구광역시)
회장	keyPerson	특허
런던	location	세계_박람회
현대홈쇼핑	product	직원
숙명여자대학교	keyPerson	이덕희_(테니스_선수)
샤를빌메지에르	country	세계꼭두극축제
캐나다	capital	하계_패럴림픽
대한민국	leader	김영삼_정부
선수	affiliation	프로_야구
대통령_선거	leader	이회성
우승	team	김연아
이재은_(아나운서)	starring	차승원
북인	religion	적통론
예술영화	location	광화문
서상목	party	국세청
서울특별시	part	신도시
유럽	vicePresident	스마트폰
롯데_자이언츠	affiliation	영업권
부산광역시	part	연제구
대학수학능력시험	vicePresident	시_(행정_구역)
하계_올림픽	city	벨기에
설탕	country	중국
서울특별시	part	목동
대통령_선거	party	국세청
숙명여자대학교	keyPerson	현대알루미늄
분당선	operator	한국철도공사
위만조선	leaderName	우거왕
부통령	leaderName	김영남
성남시	part	수진동
서울특별시	part	양천구
예테보리	country	고관절
김치	vicePresident	대한민국_농림수산식품부
경기도	part	송파구
대통령_선거	leader	대표
임	party	대한민국_국회
문화방송_수목_미니시리즈	starring	오달수
성균관대학교	city	혜화역
서울특별시	part	경기도
김환기	owningOrganisation	한국
노벨_물리학상	publisher	도쿄신문
적통론	relative	북인
부왕	child	왕세자
숙명여자대학교	foundedBy	정주영
서울특별시	part	혜화동
성남시	part	복정역
서울특별시	part	정부
생명공학기술	author	억만장자
투수	nationalTeam	대구광역시
중구_(서울특별시)	servingRailwayLine	세종대로
샤르칼리샤리	relative	자그로스_산맥
김정일	deathPlace	김정남_(조선민주주의인민공화국)
대한민국_농림수산식품부	country	대한민국김치협회
서울특별시	part	씨네큐브
신자	occupation	대통령
신도시	administrativeDistrict	경부고속도로
길동	region	올림픽_공원
고은	notableWork	대학수학능력시험
